sno,h,sub_h,link
93,Three killed in road mishap in UP's Bulandshahr,"Three of a family, including a four-year-old girl, were killed on the spot as a sand-laden truck turned turtle on their bike in the Dibai area of Bulandshahr on Wednesday night.",https://timesofindia.indiatimes.com/city/meerut/three-killed-in-road-mishap-in-ups-bulandshahr/articleshow/96097387.cms
94,"216 fatal crashes in 3 years, NHAI plans safety audit of e-way stretch in Gurugram","In view of the rising number of accidents, the National Highways Authority of India (NHAI) plans to soon conduct a safety audit of the Delhi-Jaipur highway which passes through the city that has multiple ‘black spots’.",https://timesofindia.indiatimes.com/city/gurgaon/216-fatal-crashes-in-3-yrs-nhai-plans-safety-audit-of-e-way-stretch-in-city/articleshow/95989693.cms
95,Uttar Pradesh: 2 die in Road accident,Two cousins - Virendra Kumar (26) of village Imalia Gangi and Mahendra Pal (32) of village Biharipur Hira - died after their bike was hit by a vehicle near Manpur crossing on Bisalpur-Deuria road under the jurisdiction of Deoria police station on Saturday.,https://timesofindia.indiatimes.com/city/bareilly/uttar-pradesh-2-die-in-road-accident/articleshow/95189732.cms
96,Lucknow bank official killedin Road accident,A 48-year-old bank official died after a Brezza car in which he was travelling jumped the divider and collided head-on with a truck coming from the opposite direction in front of Rasulpur village in Sohramau police area on Lucknow-Kanpur highway in Unnao district on Saturday morning.,https://timesofindia.indiatimes.com/city/kanpur/lucknow-bank-official-killedin-road-accident/articleshow/95174608.cms
97,"3 dead, 2 injured as car falls into ditch in Uttar Pradesh","Three people were killed and two others injured when their car lost balance, overturned and fell into a roadside ditch after hitting a truck in Jaunpur district, police said on Wednesday. The accident happened late on Tuesday night near Sathriya village when they were returning after attending a wedding in Goriyadih village, superintendent of police Ajay Sahni said.",https://timesofindia.indiatimes.com/city/varanasi/3-dead-2-injured-as-car-falls-into-ditch-in-up/articleshow/93751887.cms
98,"6 dead, 13 injured as truck hits bus on Lucknow-Bahraich highway",Six people were killed and 13 others sustained injuries when a Uttar Pradesh State Road Transport Corporation (UPSRTC) bus collided head on with a truck on Lucknow-Bahraich highway on Wednesday morning.,https://timesofindia.indiatimes.com/city/lucknow/6-dead-15-injured-as-truck-hits-bus-on-lucknow-bahraich-highway/articleshow/95872221.cms
99,11 dead in two separate Road accidents in Uttar Pradesh,"Eleven people including a 30-year-old pregnant woman, her husband and their three daughters were killed in two separate Road accidents in Baghpat and Saharanpur districts of Uttar Pradesh on Sunday.",https://timesofindia.indiatimes.com/city/meerut/11-dead-in-two-separate-road-accidents-in-uttar-pradesh/articleshow/93718289.cms
100,Haryana: 3 dead in 2 separate accidents in Karnal,Three persons were killed and one other sustained injuries in two separate Road accidents in Karnal district.,https://timesofindia.indiatimes.com/city/gurgaon/haryana-3-dead-in-2-separate-accidents-in-karnal/articleshow/94098602.cms
101,"Lucknow: 1 dead, 5 injured as oil tanker collides with tractor in Sitapur",A youth was charred to death while five others sustained burn injuries after an oil tanker and tractor collided head on at Reusa-Biswan road of Sitapur district late on Saturday night.,https://timesofindia.indiatimes.com/city/lucknow/lucknow-1-dead-5-injured-as-oil-tanker-collides-with-tractor-in-sitapur/articleshow/94592746.cms
102,Lucknow: Lawyers block Kaiserbagh road after colleague dies in accident,Traffic remained chock-a-block in Kaiserbagh and adjoining areas on Wednesday due to protest by lawyers near the health directorate over police inaction in a case of Road accident that claimed the life of an advocate.,https://timesofindia.indiatimes.com/city/lucknow/lawyers-block-kaiserbagh-road-after-colleague-dies-in-accident/articleshow/95728965.cms
103,"2 killed, 34 injured as tractor-trolley hits truck in UP's Barabanki",As many as two persons were killed and 34 others injured when the tractor-trolley in which they were travelling was hit by a truck on Ayodhya highway on Wednesday morning.,https://timesofindia.indiatimes.com/city/lucknow/2-killed-34-injured-as-tractor-trolley-hits-truck-in-ups-barabanki/articleshow/94498899.cms
104,"Uttar Pradesh: 6 killed, 13 injured in Road accident",At least six persons were killed and 13 injured when a UPSRTC bus collided head-on with a truck moving on the wrong side of the road in Bahraich around 6.45am on Wednesday.,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-6-killed-13-injured-in-road-accident/articleshow/95897591.cms
105,"5 killed, 6 injured as SUV overturns in UP's Lakhimpur Kheri",Five people were killed while six others injured when an SUV overturned into a ditch on the Bhira-Pallia road near Atariya village early on Tuesday morning.,https://timesofindia.indiatimes.com/city/bareilly/5-killed-6-injured-as-suv-overturns-in-ups-lakhimpur-kheri/articleshow/95680490.cms
106,Uttar Pradesh: 4 die in Road accident in Lalitpur,"Four persons died on the spot while ten were injured when a tractor ferrying labourers had a head on collision with a truck in Lalitpur district on Sunday morning. UP CM, Yogi Adityanath expressed his anguish and condolences on the incidence while instructing the authorities for providing best medical facilities to the injured.",https://timesofindia.indiatimes.com/city/kanpur/uttar-pradesh-4-die-in-road-accident-in-lalitpur/articleshow/94446363.cms
107,"Ghaziabad reported 1 fatal crash daily this year, shows data","At least one person on an average died in Road accidents in the city till October this year, data sourced from the traffic police has revealed. In the 10 months of this year, the city recorded 720 accidents, in which 306 people died while 519 others suffered injuries. In 2021, it recorded 681 accidents and 333 deaths.",https://timesofindia.indiatimes.com/city/ghaziabad/ghaziabad-reported-1-fatal-crash-daily-this-year-shows-data/articleshow/95497006.cms
108,"Haryana: Woman, son killed in Road accident in Panipat","A 28-year-old woman and her one-year-old son were killed, while her brother sustained injuries after a tractor trailer hit the bike they were riding near Barana village of Panipat district on Wednesday evening.",https://timesofindia.indiatimes.com/city/gurgaon/haryana-woman-son-killed-in-road-accident-in-panipat/articleshow/94224312.cms
109,Uttar Pradesh: 25 injured after 11 vehicles pile-up on Hathras GT road,"As many as 25 people sustained injuries after 11 vehicles crashed into each other on Hathras Grand Trunk (GT) road on Friday night. The major accident happened at around 11 pm. After getting the information, police rushed to the spot and launched rescue operation.",https://timesofindia.indiatimes.com/city/meerut/uttar-pradesh-25-injured-after-11-vehicles-pile-up-on-hathras-gt-road/articleshow/95328333.cms
110,"4 killed, 2 injured in Road accident due to fog in UP’s Hathras","The deceased were identified as Harsh Chowdhary (20), a resident of Jawahar village of Aligarh district, Deepak (18), a resident of Nagla Gopi village, and Shri Krishna (22), a resident of Jatoi village, and Satyam Kumar, a resident of Aligarh. Police have sent all four bodies to the post-mortem house and started an investigation into the matter.",https://timesofindia.indiatimes.com/city/agra/4-killed-2-injured-in-road-accident-due-to-fog-in-ups-hathras/articleshow/96691168.cms
111,CM Yogi Adityanath’s camp office OSD dies in Road accident,"Moti Lal Singh (65), who was serving as Officer on Special Duty (OSD) at the chief minister’s camp office in Gorakhpur, died in a Road accident in Basti on Friday.",https://timesofindia.indiatimes.com/city/lucknow/cm-yogi-adityanaths-camp-office-osd-dies-in-road-accident/articleshow/93807025.cms
112,"Uttar Pradesh: SHO dies, constable critical in Road accident","The SHO of Sakran police station, Manish Singh (38), died while constable Prashant sustained serious injuries after the car they were travelling in allegedly jumped over a road divider and collided with a truck under Ganga Ghat Kotwali police station in Unnao on the intervening night of",https://timesofindia.indiatimes.com/city/kanpur/sho-dies-constable-critical-in-road-accident/articleshow/95289590.cms
113,"Uttar Pradesh: 6 killed, 7 hurt in road crash in Banda","Six people, including three children, were killed and at least seven others injured in this district on Friday evening when an SUV collided with an auto-rickshaw, police said.",https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-6-killed-7-hurt-in-road-crash-in-banda/articleshow/93216531.cms
114,Haryana: Couple dies in road crash in Kurukshetra,A couple was killed while their driver suffered injuries after their car met with an accident on National Highway-44 near Naugaja Peer in Shahabad Markanda area of Kurukshetra district on Friday.,https://timesofindia.indiatimes.com/city/gurgaon/haryana-couple-dies-in-road-crash-in-kurukshetra/articleshow/93058448.cms
115,"4 dead, 2 injured as truck falls on car on Delhi-Jaipur highway",Four people were killed and two others suffered injuries as a truck overturned and fell on their car on the Delhi-Jaipur highway in the early hours of Tuesday.,https://timesofindia.indiatimes.com/city/gurgaon/4-dead-2-injured-as-truck-falls-on-car-on-delhi-jaipur-highway/articleshow/93585043.cms
116,"Uttar Pradesh: 5 dead, 22 injured in bus-truck collision in Rampur",Five people were killed and 22 others injured when a truck collided with a double-decker private bus in Uttar Pradesh's Rampur.,https://timesofindia.indiatimes.com/city/bareilly/uttar-pradesh-5-dead-22-injured-in-bus-truck-collision-in-rampur/articleshow/92930412.cms
117,Uttar Pradesh: 3 killed in Road accident on Delhi-Lucknow NH,"The Innova car was badly damaged and three people were trapped inside. The driver of the car died on the spot while two people, including a woman, were rushed to a government hospital where doctors declared them brought dead.",https://timesofindia.indiatimes.com/city/meerut/uttar-pradesh-3-killed-in-road-accident-on-delhi-lucknow-nh/articleshow/95478538.cms
118,10 injured in Road accident in Etawah,"Ten people were injured after a bus coming from Agra rammed into a stationary truck near the Jamuna Bagh overbridge on the Agra-Etawah National Highway in Etawah early Friday.Of the 10 injured, six have been admitted to the district hospital.",https://timesofindia.indiatimes.com/city/kanpur/10-injured-in-road-accident-in-etawah/articleshow/93383142.cms
119,"Gurugram: 3 injured as SUV rams tractor in Sector 31 flyover, rods jutting out pierce bodies",Three members of a family are battling grievous injuries after the SUV in which they were travelling crashed into a tractor-trolley from behind and iron rods protruding out of the vehicle ahead pierced their bodies at the break of dawn on Monday.,https://timesofindia.indiatimes.com/city/gurgaon/gurugram-3-injured-as-suv-rams-tractor-in-sector-31-flyover-rods-jutting-out-pierce-bodies/articleshow/94274873.cms
120,"Two boys killed, girl hurt in Dehat Road accident","Two boys died while a seven year-old girl suffered critical injuries after a mini truck lost balance, jumped the divider and hit them in the service lane on Kanpur-Jhansi highway in Kanpur Dehat district on Monday evening.",https://timesofindia.indiatimes.com/city/kanpur/two-boys-killed-girl-hurt-in-dehat-road-accident/articleshow/94467118.cms
121,"4 killed, 20 injured as tractor-trolley rams into truck in UP's Sitapur",At least four people were killed and 20 others injured when a tractor trolley ferrying them rammed into a truck in Sitapur district in the wee hours of Thursday.,https://timesofindia.indiatimes.com/city/lucknow/4-killed-20-injured-as-tractor-trolley-rams-into-truck-in-ups-sitapur/articleshow/94211357.cms
122,Minor boy killed in Road accident in UP’s Shahjahanpur,"Two persons, including a 15-year-old boy, were killed after a speeding mini-truck ran over them on Banda-Khutar road near village Safauri under the jurisdiction of Khutar police station in Shahjahanpur on Friday.",https://timesofindia.indiatimes.com/city/bareilly/minor-boy-killed-in-road-accident-in-ups-shahjahanpur/articleshow/94409124.cms
123,"UP: 10 killed, 7 injured as vehicle returning from Haridwar meets with accident in Pilibhit",There were 17 people travelling in a vehicle.,https://timesofindia.indiatimes.com/city/bareilly/up-10-killed-7-injured-as-vehicle-returning-from-haridwar-meets-with-accident-in-pilibhit/articleshow/92401524.cms
124,"5 killed, 41 injured in Road accident on Agra-Lucknow Expressway in Etawah",As many as five people were killed while 41 others sustained injuries when a sleeper bus carrying passengers to Rajasthan's Ajmer from Gorakhpur rammed into a gravel-laden truck on Agra-Lucknow Expressway in Uttar Pradesh's Etawah district during the wee hours of Sunday.,https://timesofindia.indiatimes.com/city/lucknow/four-killed-42-injured-after-sleeper-bus-meets-with-accident-on-agra-lucknow-expressway/articleshow/95044029.cms
125,"Sikkim Road accident: Family was preparing to celebrate twins' birthday, when call of their father’s death came",,https://timesofindia.indiatimes.com/city/lucknow/sikkim-road-accident-family-was-preparing-to-celebrate-twins-birthday-when-call-of-their-fathers-death-came/articleshow/96463827.cms
126,UP: Six of a family killed in Road accident in Saharanpur,Six members of a family was killed while another suffered serious injuries after the vehicle they were travelling collided with a truck on the Delhi-Yamunotri highway on Sunday night.,https://timesofindia.indiatimes.com/city/meerut/up-six-of-a-family-killed-in-road-accident-in-saharanpur/articleshow/93703165.cms
127,Uttar Pradesh government announce Rs 50 lakh ex gratia for Sikkim Road accident victim’s families,,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-government-announce-rs-50-lakh-ex-gratia-for-sikkim-road-accident-victims-families/articleshow/96482660.cms
128,Uttar Pradesh: Five killed in Road accident in Barabanki,Uttar Pradesh chief minister Yogi Adityanath expressed grief over the death of the victims and directed officials for assistance.,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-five-killed-in-road-accident-in-barabanki/articleshow/93240278.cms
129,"1 killed, 8 injured as SUV overturns in Uttar Pradesh's Shahjahanpur",A man died and eight women sustained injuries when a SUV in which they were travelling overturned in Tilhar area of the district on Thursday.,https://timesofindia.indiatimes.com/city/bareilly/1-killed-8-injured-as-suv-overturns-in-uttar-pradeshs-shahjahanpur/articleshow/91958555.cms
130,"UP: RBI assistant general manager, his wife killed in Road accident in Etawah","An assistant general manager (AGM) of Reserve Bank of India, Kanpur, and his wife were killed in a Road accident on the Agra-Kanpur National Highway in Etawah late on Sunday night.",https://timesofindia.indiatimes.com/city/kanpur/up-rbi-assistant-general-manager-wife-killed-in-road-accident-in-etawah/articleshow/91899462.cms
131,Five of family killed in Road accident on Bulandshahr-Meerut highway,"Five members of a family, including two children, died after their speeding car rammed into a stationary truck on the Bulandshahr-Meerut highway on Tuesday morning, officials said",https://timesofindia.indiatimes.com/city/meerut/five-of-family-killed-in-road-accident-on-bulandshahr-meerut-highway/articleshow/91757738.cms
132,27-year-old private firm executive killed in late-night crash in Gurugram,A 27-year-old executive with a private company died after her car crashed into a metro pillar on Golf Course Road a little after midnight on Wednesday.,https://timesofindia.indiatimes.com/city/gurgaon/27-year-old-private-firm-exec-killed-in-late-night-crash-in-gurugram/articleshow/93039726.cms
133,‘Kanwariya’ dies in Road accident,"A 16-year-old kanwariya, on his way to Haridwar, was crushed to death by a car on Nahtaur road near Mandaura village. The devotees along with him created a ruckus on the road. The dead man has been identified as Bhila Yadav of Bamanpuri village in Sambhal district.",https://timesofindia.indiatimes.com/city/meerut/kanwariya-dies-in-road-accident/articleshow/89880376.cms
134,UP CM Yogi Adityanath's OSD Motilal Singh dies in Road accident,Uttar Pradesh chief minister Yogi Adityanath's Officer on Special Duty (OSD) Motilal Singh (66) died in a Road accident in Basti district during wee hours on Friday.,https://timesofindia.indiatimes.com/city/lucknow/up-cm-yogi-adityanaths-osd-motilal-singh-dies-in-road-accident/articleshow/93792692.cms
135,Four friends returning from birthday party die in Road accident in Gurugram,"Four friends - two students and two private company employees - were killed and one other was seriously injured after their car was hit from behind by a bus, allegedly speeding, in Khetawas village on the Gurugram-Farrukhnagar road on Monday, police said.",https://timesofindia.indiatimes.com/city/gurgaon/four-friends-returning-from-birthday-party-die-in-road-accident-in-gurugram/articleshow/93714169.cms
136,"RBI AGM, wife killed in Road accident in Etawah","An assistant general manager (AGM) of Reserve Bank of India, Kanpur, and his wife were killed in a Road accident on the Agra-Kanpur National Highway in Etawah on Sunday midnight.",https://timesofindia.indiatimes.com/city/kanpur/rbi-agm-wife-killed-in-road-accident-in-etawah/articleshow/91904419.cms
137,Leopard cub dies in Road accident in Pilibhit,"The carcass of a female leopard cub, about three months old, was found near Mala forest range office under the circle of ‘forest and wildlife division’ on the Pilbhit - Madhotanda road on Monday night.",https://timesofindia.indiatimes.com/city/bareilly/leopard-cub-dies-in-road-accident-in-pilibhit/articleshow/90383169.cms
138,Nine killed in separate Road accidents in Uttar Pradesh,Nine persons including three children were killed in two separate Road accidents in the districts of Balrampur and Azamgarh on late Friday night.,https://timesofindia.indiatimes.com/city/lucknow/nine-killed-in-separate-road-accidents-in-uttar-pradesh/articleshow/91695742.cms
139,"One dead, 2 injured in Road accident",A 24-year-old youth died in an accident after his bike was hit by an anonymous vehicle on Pilibhit-Madhotanda road on Friday. The body has been sent for autopsy.,https://timesofindia.indiatimes.com/city/bareilly/one-dead-2-injured-in-road-accident/articleshow/90886888.cms
140,"Uttar Pradesh: 2 of family killed, 9 injured in Road accident","Two members of a family were killed and nine others were injured when a tempo they were travelling in was hit by a truck in Saidpur area here, police said on Friday.",https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-2-of-family-killed-9-injured-in-road-accident/articleshow/92748036.cms
141,4 killed in car-truck collision in Uttar Pradesh's Barabanki,"Four people were killed in a collision between a car and a truck here on Wednesday, police said. The incident took place around 8 pm on Tuesday near Palhari crossing in Safdarganj area, they said.",https://timesofindia.indiatimes.com/city/lucknow/4-killed-in-car-truck-collision-in-uttar-pradeshs-barabanki/articleshow/91782225.cms
142,Man killed in Road accident on Agra-Lucknow expressway,A man was killed while his wife sustained critical wounds after their speeding car rammed into a truck ahead on the Agra-Lucknow Expressway in Bilhaur area of the district in the wee hours of Saturday.,https://timesofindia.indiatimes.com/city/kanpur/man-killed-in-road-accident-on-agra-lucknow-expressway/articleshow/91408746.cms
143,Pilibhit: 2 killed in separate Road accidents in 24 hours,"A 23-year-old man died when his motorcycle collided head on with another bike in front of Pilibhit agriculture produce marketing committee campus on Sunday. The victim, identified as Tejram of village Milak, succumbed to his injuries at the district hospital.",https://timesofindia.indiatimes.com/city/bareilly/2-killed-in-separate-road-accidents-in-24-hours/articleshow/91904354.cms
144,"Girl killed, friend hurt in Road accident at Ganga Barrage","A 24-year-old girl, riding a two-wheeler with her friend, died in a Road accident after their vehicle was hit by a truck at the Ganga Barrage in Kohna police station area of the city on Saturday afternoon.",https://timesofindia.indiatimes.com/city/kanpur/girl-killed-friend-hurt-in-road-accident-at-ganga-barrage/articleshow/91863939.cms
145,Uttar Pradesh: CM's camp office OSD Moti Lal Singh dies in Road accident,"Moti Lal Singh (65), as Officer on Special Duty (OSD) at the chief minister's camp office in Gorakhpur, died in a Road accident in Basti on Friday. CM Yogi Adityanath condoled his death and directed officials to ensure proper medical attention to Moti Lal's wife Veena Singh who has been critically injured in the accident.",https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-cms-camp-office-osd-moti-lal-singh-dies-in-road-accident/articleshow/93809037.cms
146,"UP: 2 dead, 15 injured after truck crashes into stationary bus",An elerly couple died while 15 others suffered injuries after a container truck rammed into a stationary tourist bus on the Agra-Lucknow Expressway on Wednesday morning.,https://timesofindia.indiatimes.com/city/kanpur/up-2-dead-15-injured-after-truck-crashes-into-stationary-bus/articleshow/91316940.cms
147,"4, including minor, die in Road accident in Uttar Pradesh’s Shamli district","Four people, including a four-year-old child, were killed after two bikes rammed into each other in Thana Bhawan region of Uttar Pradesh’s Shamli district on Wednesday.",https://timesofindia.indiatimes.com/city/meerut/4-including-minor-die-in-road-accident/articleshow/93199825.cms
148,"2 dead, 1 injured in Road accident on Bareilly-Haridwar NH 74",Two persons died and one was injured when their car collided head on with a speeding truck on Bareilly-Haridwar NH 74 on Monday.,https://timesofindia.indiatimes.com/city/bareilly/2-dead-1-injured-in-road-accident-on-bareilly-haridwar-nh-74/articleshow/92664709.cms
149,Former state-level football player dies in Road accident,"Arvind Dewal (38), a former state-level football player, died in a Road accident on Saturday near Gyan International School on Bhind-Lipulekh NH 731. Dewal, who worked as a physical instructor with an English medium school in Majhola town, was on his way to work when the incident occurred.",https://timesofindia.indiatimes.com/city/bareilly/former-state-level-football-player-dies-in-road-accident/articleshow/91408717.cms
150,Five dead in Road accident in UP's Banda,"Five people died and one was injured when the car they were travelling in rammed into a stationary truck here on Saturday, police said.",https://timesofindia.indiatimes.com/city/kanpur/five-dead-in-road-accident-in-ups-banda/articleshow/89850394.cms
151,Uttar Pradesh: Three killed as truck hits van in Barabanki,A man and his two cousins were killed when a truck hit a goods carrier van from behind in Barabanki on Tuesday morning.,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-three-killed-as-truck-hits-van-in-barabanki/articleshow/90792668.cms
152,3 of a family die in Road accident in Sonbhadra,Three members of a family were killed while one person was injured seriously when a car collided with a roadside tree near Maddhughutara Pokhara village in Babhani area of Sonbhadra district on Friday. The injured person was admitted to the hospital.,https://timesofindia.indiatimes.com/city/varanasi/3-of-a-family-die-in-road-accident-in-sonbhadra/articleshow/90329221.cms
153,Three men die in separate Road accidents in Bijnor on Saturday night,"Three persons died in two separate accidents in Bijnor on Saturday night. In the first accident, which took place at Malwa village under Shivala Kala police station jurisdiction, a speeding truck hit a rickshaw, killing two friends — Azad Ali (35) and Imran (30) — both residents of Daulatpur village. Police have impounded the truck and held the driver.",https://timesofindia.indiatimes.com/city/meerut/three-men-die-in-separate-road-accidents-in-bijnor-on-saturday-night/articleshow/87703901.cms
154,"Haryana: Kanwar pilgrims hurt in Road accident; set car on fire, block road in protest","At least five Kanwar pilgrims were hurt in an alleged Road accident with a car, which was set on fire in protest by Kanwariyas, who blocked the Ladwa-Yamunanagar road for about two and half hours in Radaur area of Yamunanagar district on Sunday evening.",https://timesofindia.indiatimes.com/city/gurgaon/haryana-kanwar-pilgrims-hurt-in-road-accident-set-car-on-fire-block-road-in-protest/articleshow/93095907.cms
155,Uttar Pradesh: Deputy chief minister Keshav Prasad Maurya's son escapes unhurt in Road accident,Deputy Chief Minister Keshav Prasad Maurya's son Yogesh Maurya and some other persons had a narrow escape when their SUV met with a Road accident in Kalpi area of Jalaun district on Saturday afternoon. Yogesh's vehicle was hit from behind by a tractor.,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-deputy-chief-minister-keshav-prasad-mauryas-son-escapes-unhurt-in-road-accident/articleshow/90468015.cms
156,Uttar Pradesh: 4 killed in Jaunpur Road accident,As many as four persons including a passer-by were killed while a labourer sustained injury when a tractor trolley carrying construction machine overturned on Khetasarai-Didarganj Road near Jamdaha village of Jaunpur district on Sunday evening.,https://timesofindia.indiatimes.com/city/varanasi/4-killed-in-jaunpur-road-accident/articleshow/90064279.cms
157,16 bus passengers injured in Road accident in Mathura on Yamuna e-way,,https://timesofindia.indiatimes.com/city/agra/16-bus-passengers-injured-in-road-accident-in-mathura-on-yamuna-e-way/articleshow/92010725.cms
158,"2 killed in Road accident on KMP Expressway in Gurugram, a third critical","Two people were killed and a third got seriously wounded after the bike they were riding was hit by a speeding vehicle on the Kundli-Manesar-Palwal (KMP) Expressway, police said on Saturday.",https://timesofindia.indiatimes.com/city/gurgaon/2-killed-in-road-accident-on-kmp-expressway-in-gurugram-a-third-critical/articleshow/92009054.cms
159,Three occupants of car killed in head-on collision with truck in Lucknow,Three passengers of a car were killed after their vehicle collided head-on with a truck in Lucknow on Wednesday morning.,https://timesofindia.indiatimes.com/city/lucknow/three-occupants-of-car-killed-in-head-on-collision-with-truck-in-lucknow/articleshow/90255179.cms
160,"Five killed, one injured in Road accident on NH-19",Five people died and a youth was critically injured in a Road accident on NH-19 near Firozabad. The accident took place in the wee hours of Wednesday when a speeding truck rammed into a pickup truck that was parked on the roadside.,https://timesofindia.indiatimes.com/city/agra/five-killed-one-injured-in-road-accident-on-nh-19/articleshow/90553621.cms
161,"Two dead, 3 injured in separate Road accidents in Uttar Pradesh","Two persons died in two separate Road accidents on Pilibhit-Basti NH 730 near Pipariya village between 3am and 5.30am on Wednesday. Three persons, including an 11-month-old , were injured.",https://timesofindia.indiatimes.com/city/bareilly/two-dead-3-injured-in-separate-road-accidents/articleshow/91136327.cms
162,"Two killed, seven injured in car-bus collision in Agra","Two persons were killed and seven people sustained injuries after their car collided with a private bus on Fatehabad road, Agra on Tuesday night.",https://timesofindia.indiatimes.com/city/agra/two-killed-seven-injured-in-car-bus-collision-in-agra/articleshow/89763694.cms
163,"UP: 7 killed, 2 injured in Road accident on Yamuna Expressway in Mathura","At least seven members of a family, including a 6-year-old child and three women, were killed and two others sustained injuries after the car they were travelling in was hit by an unidentified vehicle on Yamuna Expressway near milestone 68 in Mathura’s Naujheel area on Saturday morning. They were heading towards Noida from Hardoi.",https://timesofindia.indiatimes.com/city/agra/7-killed-2-injured-in-road-accident-on-yamuna-expressway-in-mathura/articleshow/91391465.cms
164,Uttar Pradesh: 7 pilgrims from Karnataka heading to Ayodhya killed in Road accident,"Bahraich superintendent of police Keshav Kumar Choudhary told TOI that a group of 16 passengers had left Karnataka from mainly two districts, Bidar and Gulbarga, on May 14 to visit religious places in Uttarakhand and UP.",https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-7-killed-9-injured-as-tourist-bus-collides-with-truck-on-bahraich-lakhimpur-highway/articleshow/91865087.cms
165,"2 die, 4 hurt in Road accident on Yamuna e-way in Mathura",,https://timesofindia.indiatimes.com/city/agra/2-die-4-hurt-in-road-accident-on-yamuna-e-way-in-mathura/articleshow/89533391.cms
166,Eleven die in Road accident in Jhansi,,https://timesofindia.indiatimes.com/city/kanpur/eleven-die-in-road-accident-in-jhansi/articleshow/87069062.cms
167,"Two killed, 10 injured in Road accident on GT Road in Kurukshetra",,https://timesofindia.indiatimes.com/city/gurgaon/two-killed-10-injured-in-road-accident-on-gt-road-in-kurukshetra/articleshow/90276237.cms
168,"Noida: Rs 5,000 reward for those taking accident victims to hospital","Good Samaritans who rescue victims of Road accidents and take them to a hospital within the ‘golden hour’ will now be rewarded with Rs 5,000.",https://timesofindia.indiatimes.com/city/noida/5k-reward-for-those-taking-accident-victims-to-hospital/articleshow/89066501.cms
169,"Noida: Five hit-and-run cases in city left 4 dead in 6 months, no arrests yet",,https://timesofindia.indiatimes.com/city/noida/noida-five-hit-and-run-cases-in-city-left-4-dead-in-6-months-no-arrests-yet/articleshow/86795105.cms
170,Uttar Pradesh: 3 charred in Road accident on Purvanchal Expressway,,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-3-charred-in-road-accident-on-purvanchal-expressway/articleshow/89390700.cms
171,Five killed in jeep-motorcycle collision in UP's Sambhal,"Five people, including two minors, were killed in a collision between a jeep and a motorcycle in Sambhal on Wednesday, police said.",https://timesofindia.indiatimes.com/city/bareilly/five-killed-in-jeep-motorcycle-collision-in-ups-sambhal/articleshow/85241823.cms
172,"Delhi resident dies, three injured in Road accident in M’nagar","A Delhi-based resident, Sanjit Tomar (29), who was on his way to Haridwar to fetch Ganga water for Mahashivratri festival died and three of his friends were severely injured when a car collided with their bikes in Muzaffarnagar’s Budhana police station area on Sunday.",https://timesofindia.indiatimes.com/city/meerut/delhi-resident-dies-three-injured-in-road-accident-in-mnagar/articleshow/89880375.cms
173,"9 dead in 3 Road accidents, Uttar Pradesh CM Yogi Adityanath assures relief","Nine persons, including three women and a girl child, were killed in three separate Road accidents in the state on Saturday. CM Yogi Adityanath offered condolences to the bereaved families and directed officials to provide relief at the earliest.",https://timesofindia.indiatimes.com/city/lucknow/9-dead-in-3-road-accidents-cm-assures-relief/articleshow/91570240.cms
174,Three killed in Road accident in Uttar Pradesh,"Three persons, including a father-son duo, were killed when their motorcycle was hit by a vehicle here, police said on Sunday.",https://timesofindia.indiatimes.com/city/agra/three-killed-in-road-accident-in-uttar-pradesh/articleshow/87237895.cms
175,UP: Six of family killed in Road accident on Ayodhya-Lucknow highway,Six members of a family were killed after the car they were travelling in bumped into a stationary truck in Barabanki district of UP on Wednesday morning. The accident occurred near Narayanpur in Ramsnehighat Kotwali area on Ayodhya-Lucknow highway.,https://timesofindia.indiatimes.com/city/lucknow/up-six-of-family-killed-in-road-accident-on-ayodhya-lucknow-highway/articleshow/89607257.cms
176,Uttar Pradesh: Samajwadi Party promises Rs 5 lakh compensation for cyclists who die in Road accident,Samajwadi Party government will offer Rs 5 lakh as ex-gratia payment to the family of those killed due to stray bull and die in a Road accident while riding a bicycle.,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-samajwadi-party-promises-rs-5-lakh-compensation-for-cyclists-who-die-in-road-accident/articleshow/88551277.cms
177,Uttar Pradesh: Four killed in Road accident on Purvanchal Expressway,,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-four-killed-in-road-accident-on-purvanchal-expressway/articleshow/88741839.cms
178,2 school students killed in road crash on Yamuna Expressway,"Two class 12 students died in a road crash on Monday after their car which was allegedly speeding hit the divider and fell into a drain along the Yamuna Expressway in Greater Noida, police officials said.",https://timesofindia.indiatimes.com/city/noida/2-school-students-killed-in-road-crash-on-yamuna-expressway/articleshow/88395888.cms
